,Latitude,Longitude,Type
14334,42.0116966666667,-87.8151883333333,Spray
14335,42.01214,-87.8151883333333,Spray
14336,42.01266333333329,-87.815225,Spray
14337,42.0132,-87.815225,Spray
14338,42.013754999999996,-87.81522333333331,Spray
14339,42.0143866666667,-87.8152083333333,Spray
14340,42.015,-87.8152016666667,Spray
14341,42.015601666666704,-87.8152,Spray
14342,42.016255,-87.8151883333333,Spray
14343,42.0168683333333,-87.8151816666667,Spray
14344,42.0174766666667,-87.8151883333333,Spray
14345,42.01814833333329,-87.81518,Spray
14346,42.0186816666667,-87.815155,Spray
14347,42.018753333333294,-87.8144266666667,Spray
14348,42.01858,-87.8139516666667,Spray
14349,42.01802666666671,-87.81393666666669,Spray
14350,42.017346666666704,-87.8139416666667,Spray
14351,42.016775,-87.81393666666669,Spray
14352,42.016293333333294,-87.8139466666667,Spray
14353,42.015725,-87.8139466666667,Spray
14354,42.0151583333333,-87.8139583333333,Spray
14355,42.014465,-87.8139583333333,Spray
14356,42.013825,-87.81397333333331,Spray
14357,42.01331333333329,-87.8139783333333,Spray
14358,42.0125933333333,-87.81398166666669,Spray
14359,42.011975,-87.8139883333333,Spray
14360,42.011996666666704,-87.8127733333333,Spray
14361,42.012423333333295,-87.81278499999999,Spray
14362,42.0129233333333,-87.8127766666667,Spray
14363,42.013425,-87.81277,Spray
14364,42.0140516666667,-87.8127733333333,Spray
14365,42.01467,-87.81276,Spray
14366,42.0152166666667,-87.8127566666667,Spray
14367,42.015803333333295,-87.81276,Spray
14368,42.016436666666706,-87.8127466666667,Spray
14369,42.01704166666671,-87.8127433333333,Spray
14370,42.0176483333333,-87.81273,Spray
14371,42.0182166666667,-87.8127133333333,Spray
14372,42.0187,-87.81269499999999,Spray
14373,42.018805,-87.8120183333333,Spray
14374,42.018666666666704,-87.8114833333333,Spray
14375,42.01807166666671,-87.8114883333333,Spray
14376,42.0174283333333,-87.8114833333333,Spray
14377,42.0168633333333,-87.8114916666667,Spray
14378,42.0162166666667,-87.8115,Spray
14379,42.0155966666667,-87.81150833333331,Spray
14380,42.015105,-87.8115016666667,Spray
14381,42.0145633333333,-87.811515,Spray
14382,42.01399,-87.8115233333333,Spray
14383,42.013465000000004,-87.81151,Spray
14384,42.012941666666705,-87.8114966666667,Spray
14385,42.012440000000005,-87.81150500000001,Spray
14386,42.011935,-87.8115033333333,Spray
14387,42.011645,-87.8108533333333,Spray
14388,42.01187,-87.8103,Spray
14389,42.012426666666705,-87.81029833333331,Spray
14390,42.01299,-87.8103066666667,Spray
14391,42.013523333333296,-87.8102966666667,Spray
14392,42.014148333333296,-87.8103,Spray
14393,42.014725,-87.810305,Spray
14394,42.015178333333296,-87.8103066666667,Spray
14395,42.0157016666667,-87.8103083333333,Spray
14396,42.0162616666667,-87.8102933333333,Spray
14397,42.016906666666706,-87.810285,Spray
14398,42.0175616666667,-87.8102816666667,Spray
14399,42.0181716666667,-87.8102683333333,Spray
14400,42.018735,-87.8102533333333,Spray
14401,42.01882,-87.80949333333331,Spray
14402,42.0186283333333,-87.809055,Spray
14403,42.018108333333295,-87.8090616666667,Spray
14404,42.0175333333333,-87.8090833333333,Spray
14405,42.017061666666706,-87.80908000000001,Spray
14406,42.016420000000004,-87.8090883333333,Spray
14407,42.015805,-87.8090866666667,Spray
14408,42.015181666666706,-87.80909,Spray
14409,42.014506666666705,-87.809095,Spray
14410,42.013881666666705,-87.8091066666667,Spray
14411,42.013273333333295,-87.8091083333333,Spray
14412,42.0126616666667,-87.8091233333333,Spray
14413,42.011973333333295,-87.809125,Spray
14414,42.0117016666667,-87.80905,Spray
14415,42.01171,-87.8082416666667,Spray
14416,42.01192,-87.80791500000001,Spray
14417,42.0123183333333,-87.8079066666667,Spray
14418,42.012785,-87.807905,Spray
14419,42.0132333333333,-87.8079033333333,Spray
14420,42.013775,-87.8079033333333,Spray
14421,42.0142683333333,-87.8078866666667,Spray
14422,42.014775,-87.80788333333331,Spray
14423,42.015241666666704,-87.8078716666667,Spray
14424,42.015783333333296,-87.8078666666667,Spray
14425,42.016255,-87.8078583333333,Spray
14426,42.016741666666704,-87.80785166666669,Spray
14427,42.0173116666667,-87.80784,Spray
14428,42.0177366666667,-87.80783000000001,Spray
14429,42.01827,-87.8078166666667,Spray
14430,42.018733333333294,-87.807815,Spray
14431,42.018685,-87.8075416666667,Spray
14432,42.0180783333333,-87.8070016666667,Spray
14433,42.01748,-87.806675,Spray
14434,42.0170683333333,-87.80683,Spray
14435,42.01706,-87.80759,Spray
14436,42.01704,-87.80838666666669,Spray
14437,42.017025,-87.8092533333333,Spray
14438,42.0170183333333,-87.8100733333333,Spray
14439,42.017015,-87.8109216666667,Spray
14440,42.0169783333333,-87.8118283333333,Spray
14441,42.01699,-87.8125433333333,Spray
14442,42.016963333333294,-87.81338833333331,Spray
14443,42.0169583333333,-87.8142266666667,Spray
14444,42.016946666666705,-87.81512,Spray
14445,42.016926666666706,-87.816005,Spray
14446,42.016906666666706,-87.81679333333331,Spray
14447,42.0168933333333,-87.817645,Spray
14448,42.01688,-87.8183866666667,Spray
14449,42.0168516666667,-87.81920833333331,Spray
14450,42.01684,-87.8199833333333,Spray
14451,42.0168233333333,-87.8205016666667,Spray
14452,42.0163683333333,-87.8205383333333,Spray
14453,42.015978333333294,-87.82046,Spray
14454,42.015978333333294,-87.8197683333333,Spray
14455,42.0159916666667,-87.81898000000001,Spray
14456,42.0156533333333,-87.8188266666667,Spray
14457,42.0151883333333,-87.818795,Spray
14458,42.015155,-87.8179766666667,Spray
14459,42.0151583333333,-87.8171916666667,Spray
14460,42.015176666666704,-87.81638000000001,Spray
14461,42.0151916666667,-87.81544,Spray
14462,42.0152083333333,-87.8145283333333,Spray
14463,42.015223333333296,-87.813725,Spray
14464,42.015263333333294,-87.8127583333333,Spray
14465,42.015266666666705,-87.8119466666667,Spray
14466,42.015275,-87.8111666666667,Spray
14467,42.015295,-87.810265,Spray
14468,42.015328333333294,-87.8093866666667,Spray
14469,42.015345,-87.80858,Spray
14470,42.0153883333333,-87.807835,Spray
14471,42.015395,-87.8070883333333,Spray
14472,42.0151883333333,-87.8067566666667,Spray
14473,42.0144083333333,-87.80675500000001,Spray
14474,42.013754999999996,-87.8067566666667,Spray
14475,42.013588333333296,-87.807295,Spray
14476,42.0135583333333,-87.8079466666667,Spray
14477,42.013538333333294,-87.8088316666667,Spray
14478,42.0135116666667,-87.8096916666667,Spray
14479,42.0134716666667,-87.81052333333331,Spray
14480,42.01345,-87.8113233333333,Spray
14481,42.013425,-87.8120716666667,Spray
14482,42.01341,-87.81288,Spray
14483,42.0133816666667,-87.813725,Spray
14484,42.013365,-87.814645,Spray
14485,42.0133283333333,-87.8154766666667,Spray
14486,42.0133116666667,-87.8162883333333,Spray
14487,42.0132883333333,-87.8170483333333,Spray
14488,42.01317,-87.8175583333333,Spray
14489,42.012565,-87.81759833333331,Spray
14490,42.011888333333296,-87.8175833333333,Spray
14491,42.011506666666705,-87.8175133333333,Spray
14492,42.0114716666667,-87.8167266666667,Spray
14493,42.011185,-87.8164,Spray
14494,42.010625,-87.8163966666667,Spray
14495,42.0100666666667,-87.8163983333333,Spray
14496,42.0097483333333,-87.8161733333333,Spray
14497,42.0097683333333,-87.81530500000001,Spray
14498,42.0097966666667,-87.8144366666667,Spray
14499,42.0097966666667,-87.813695,Spray
14500,42.009828333333296,-87.81291999999999,Spray
14501,42.0098416666667,-87.8123533333333,Spray
14502,42.00987,-87.8114833333333,Spray
14503,42.010095,-87.811125,Spray
14504,42.0104916666667,-87.8110733333333,Spray
14505,42.010740000000006,-87.810675,Spray
14506,42.010754999999996,-87.80983499999999,Spray
14507,42.01078333333329,-87.8091066666667,Spray
14508,42.010808333333294,-87.80816999999999,Spray
14509,42.010831666666704,-87.8072883333333,Spray
14510,42.010754999999996,-87.8068283333333,Spray
14511,42.010101666666706,-87.8068316666667,Spray
14512,42.009023333333296,-87.80714499999999,Spray
14513,42.0090066666667,-87.8079666666667,Spray
14514,42.0089916666667,-87.8088333333333,Spray
14515,42.008976666666705,-87.8095783333333,Spray
14516,42.008951666666704,-87.8104683333333,Spray
14517,42.008845,-87.81101833333331,Spray
14518,42.00827,-87.81104,Spray
14519,42.00801,-87.8113566666667,Spray
14520,42.007988333333294,-87.8120083333333,Spray
14521,42.0079616666667,-87.8126133333333,Spray
14522,42.0079583333333,-87.8133733333333,Spray
14523,42.0079366666667,-87.8142133333333,Spray
14524,42.0079166666667,-87.8150833333333,Spray
14525,42.00787333333329,-87.8159366666667,Spray
14526,42.007740000000005,-87.81640166666669,Spray
14527,42.007028333333295,-87.8163966666667,Spray
14528,42.0063066666667,-87.81641,Spray
14529,42.0061066666667,-87.8159633333333,Spray
14530,42.0061216666667,-87.8150333333333,Spray
14531,42.006153333333295,-87.8141283333333,Spray
14532,42.006195,-87.8133166666667,Spray
14533,42.0062316666667,-87.8124066666667,Spray
14534,42.00626,-87.8114283333333,Spray
14535,42.0065933333333,-87.81103,Spray
14536,42.0072433333333,-87.8110333333333,Spray
14537,42.007853333333294,-87.8110416666667,Spray
14538,42.0080316666667,-87.8103666666667,Spray
14539,42.008041666666706,-87.80944833333331,Spray
14540,42.0080683333333,-87.8085416666667,Spray
14541,42.008101666666704,-87.8075266666667,Spray
14542,42.007945,-87.8068033333333,Spray
14543,42.007295,-87.80683,Spray
14544,42.0072016666667,-87.8074933333333,Spray
14545,42.007175,-87.808375,Spray
14546,42.007143333333296,-87.80914666666669,Spray
14547,42.007118333333295,-87.80999666666669,Spray
14548,42.007095,-87.81076,Spray
14549,42.006735,-87.81098166666669,Spray
14550,42.00629666666671,-87.8109583333333,Spray
14551,42.00631,-87.8102266666667,Spray
14552,42.0063383333333,-87.8093533333333,Spray
14553,42.006381666666705,-87.8084716666667,Spray
14554,42.006403333333296,-87.8075166666667,Spray
14555,42.0064116666667,-87.8068966666667,Spray
14556,42.005773333333295,-87.806845,Spray
14557,42.005481666666704,-87.80709,Spray
14558,42.005436666666704,-87.8079416666667,Spray
14559,42.0054083333333,-87.8088433333333,Spray
14560,42.005385,-87.8095916666667,Spray
14561,42.0053616666667,-87.81020500000001,Spray
14562,42.005334999999995,-87.81078000000001,Spray
14563,42.005309999999994,-87.811335,Spray
14564,42.00547833333329,-87.8115483333333,Spray
14565,42.0058166666667,-87.8115316666667,Spray
14566,42.0061383333333,-87.8115333333333,Spray
14567,42.0061483333333,-87.81223,Spray
14568,42.006133333333295,-87.81311,Spray
14569,42.0061016666667,-87.8138683333333,Spray
14570,42.0060766666667,-87.8147416666667,Spray
14571,42.006066666666705,-87.81564166666669,Spray
14572,42.0060583333333,-87.8164433333333,Spray
14573,42.006023333333296,-87.8172483333333,Spray
14574,42.0060283333333,-87.81796999999999,Spray
14575,42.006015000000005,-87.8185583333333,Spray
14576,42.00558,-87.8186966666667,Spray
14577,42.0038666666667,-87.8177116666667,Spray
14578,42.004025,-87.816615,Spray
14579,42.0042133333333,-87.81607,Spray
14580,42.0042383333333,-87.8151183333333,Spray
14581,42.0042833333333,-87.8142366666667,Spray
14582,42.004301666666706,-87.81335666666669,Spray
14583,42.0043166666667,-87.812485,Spray
14584,42.004363333333295,-87.81161999999999,Spray
14585,42.004385,-87.8110933333333,Spray
14586,42.00439,-87.81019,Spray
14587,42.0043816666667,-87.80950666666669,Spray
14588,42.00440333333329,-87.8086483333333,Spray
14589,42.0044416666667,-87.8077066666667,Spray
14590,42.0044683333333,-87.8071183333333,Spray
14591,42.004020000000004,-87.8068833333333,Spray
14592,42.003271666666706,-87.8069116666667,Spray
14593,42.002706666666704,-87.8069616666667,Spray
14594,42.0026766666667,-87.807705,Spray
14595,42.002638333333294,-87.8086333333333,Spray
14596,42.0026033333333,-87.8095666666667,Spray
14597,42.0025666666667,-87.81036999999999,Spray
14598,42.0021983333333,-87.8104383333333,Spray
14599,42.001725,-87.8104566666667,Spray
14600,42.0012266666667,-87.8107583333333,Spray
14601,42.001388333333296,-87.81129666666669,Spray
14602,42.000961666666704,-87.8118433333333,Spray
14603,42.00055333333329,-87.81233,Spray
14604,42.000955,-87.8130833333333,Spray
14605,42.00143,-87.8138416666667,Spray
14606,41.9809333333333,-87.8455483333333,Spray
14607,41.9809216666667,-87.8449583333333,Spray
14608,41.98091166666671,-87.8441966666667,Spray
14609,41.980925,-87.8434933333333,Spray
14610,41.980968333333294,-87.84273,Spray
14611,41.981041666666705,-87.8419033333333,Spray
14612,41.9814483333333,-87.841555,Spray
14613,41.9820116666667,-87.8415566666667,Spray
14614,41.982545,-87.8415566666667,Spray
14615,41.982965,-87.8416416666667,Spray
14616,41.98102,-87.8413916666667,Spray
14617,41.980996666666705,-87.8406183333333,Spray
14618,41.9809833333333,-87.8397983333333,Spray
14619,41.980991666666704,-87.8393033333333,Spray
14620,41.9807583333333,-87.83923166666669,Spray
14621,41.980284999999995,-87.83922333333331,Spray
14622,41.97977,-87.8392016666667,Spray
14623,41.979271666666705,-87.8391966666667,Spray
14624,41.978711666666705,-87.8391933333333,Spray
14625,41.9782066666667,-87.839185,Spray
14626,41.977715,-87.8391683333333,Spray
14627,41.977484999999994,-87.83951,Spray
14628,41.97748,-87.84020833333331,Spray
14629,41.977438333333296,-87.8408133333333,Spray
14630,41.9773833333333,-87.8413416666667,Spray
14631,41.976968333333296,-87.8414816666667,Spray
14632,41.976848333333294,-87.8420783333333,Spray
14633,41.976834999999994,-87.8428283333333,Spray
14634,41.9768216666667,-87.8436116666667,Spray
14635,41.9767983333333,-87.8443766666667,Spray
14636,41.976783333333294,-87.8450316666667,Spray
14637,41.9767733333333,-87.8457066666667,Spray
14638,41.9773816666667,-87.8463366666667,Spray
14639,41.97797,-87.8463383333333,Spray
14640,41.978576666666704,-87.84633000000001,Spray
14641,41.9791183333333,-87.8462416666667,Spray
14642,41.979115,-87.845475,Spray
14643,41.9791266666667,-87.8446866666667,Spray
14644,41.9791483333333,-87.843885,Spray
14645,41.979165,-87.8431116666667,Spray
14646,41.979158333333295,-87.8424066666667,Spray
14647,41.9791766666667,-87.84176500000001,Spray
14648,41.979606666666704,-87.84161,Spray
14649,41.980115000000005,-87.8415216666667,Spray
14650,41.9801316666667,-87.84079,Spray
14651,41.980146666666705,-87.8400633333333,Spray
14652,41.98016,-87.8393433333333,Spray
14653,41.9798,-87.8392016666667,Spray
14654,41.9793083333333,-87.8391966666667,Spray
14655,41.97925,-87.8398866666667,Spray
14656,41.9792383333333,-87.8406633333333,Spray
14657,41.9801033333333,-87.8416933333333,Spray
14658,41.980090000000004,-87.8423883333333,Spray
14659,41.980076666666704,-87.8430916666667,Spray
14660,41.9800683333333,-87.84382,Spray
14661,41.98004833333329,-87.84455,Spray
14662,41.980036666666706,-87.8453266666667,Spray
14663,41.9800416666667,-87.84605,Spray
14664,41.997341666666706,-87.81079333333331,Spray
14665,41.997605,-87.81128000000001,Spray
14666,41.9979333333333,-87.81187666666669,Spray
14667,41.998020000000004,-87.8126366666667,Spray
14668,41.998000000000005,-87.8133183333333,Spray
14669,41.998191666666706,-87.8135466666667,Spray
14670,41.998545,-87.8131833333333,Spray
14671,41.9989183333333,-87.8135533333333,Spray
14672,41.9991666666667,-87.8140016666667,Spray
14673,41.9988233333333,-87.8144283333333,Spray
14674,41.9984383333333,-87.8148283333333,Spray
14675,41.9980266666667,-87.8152483333333,Spray
14676,41.997966666666706,-87.8158183333333,Spray
14677,41.997961666666704,-87.816515,Spray
14678,41.9979333333333,-87.817185,Spray
14679,41.9979483333333,-87.81784499999999,Spray
14680,41.99837,-87.8175416666667,Spray
14681,41.9988,-87.8171133333333,Spray
14682,41.999275,-87.8166433333333,Spray
14683,41.999725,-87.8162183333333,Spray
14684,42.000105,-87.8158433333333,Spray
14685,42.000465000000005,-87.816325,Spray
14686,42.000585,-87.8168583333333,Spray
14687,42.0001683333333,-87.8172466666667,Spray
14688,41.9997183333333,-87.81769666666669,Spray
14689,41.999328333333295,-87.8180966666667,Spray
14690,41.9988716666667,-87.8185333333333,Spray
14691,41.99816,-87.8192483333333,Spray
14692,41.998045,-87.81974833333331,Spray
14693,41.998323333333296,-87.820215,Spray
14694,41.998605,-87.82026,Spray
14695,41.998903333333296,-87.8199866666667,Spray
14696,41.999266666666706,-87.81961333333331,Spray
14697,41.999641666666705,-87.8192733333333,Spray
14698,42.000065,-87.8188666666667,Spray
14699,42.0003883333333,-87.8185316666667,Spray
14700,42.000763333333296,-87.8181566666667,Spray
14701,42.0011333333333,-87.81779499999999,Spray
14702,42.00144833333329,-87.8182516666667,Spray
14703,42.0012716666667,-87.8191166666667,Spray
14704,42.0009083333333,-87.8194633333333,Spray
14705,42.0005233333333,-87.8198583333333,Spray
14706,42.0002566666667,-87.8201333333333,Spray
14707,41.9999883333333,-87.820385,Spray
14708,41.999645,-87.8207433333333,Spray
14709,41.9993016666667,-87.8211266666667,Spray
14710,41.9998166666667,-87.82119499999999,Spray
14711,42.001028333333295,-87.8208866666667,Spray
14712,42.00149333333329,-87.82046,Spray
14713,42.00188666666671,-87.8206383333333,Spray
14714,42.001905,-87.8211716666667,Spray
14715,42.00278,-87.8209316666667,Spray
14716,42.0027866666667,-87.8202233333333,Spray
14717,42.0027866666667,-87.8195483333333,Spray
14718,42.0025416666667,-87.81881,Spray
14719,42.002823333333296,-87.8192883333333,Spray
14720,42.0031216666667,-87.81979333333331,Spray
14721,42.003434999999996,-87.8203566666667,Spray
14722,42.0037733333333,-87.8209433333333,Spray
14723,42.0018633333333,-87.8211633333333,Spray
14724,42.001856666666704,-87.82037,Spray
14725,42.0018516666667,-87.8195933333333,Spray
14726,42.001855,-87.8189,Spray
14727,42.00153833333329,-87.81831,Spray
14728,42.001255,-87.817805,Spray
14729,42.0009233333333,-87.817225,Spray
14730,42.0005316666667,-87.8165133333333,Spray
14731,42.0001183333333,-87.8158033333333,Spray
14732,41.999708333333295,-87.8150633333333,Spray
14733,41.9993216666667,-87.8143683333333,Spray
